activity_type_id,x1,y1,z1,t1,x2,y2,z2,t2,x3,y3,z3,t3
4,4.882365334647008,8.353510113365175,-0.030995027689357076,4977.763023444078,4.062945183322485,8.24040483688688,-0.17387720518475874,4767.9713646807,4.103017276821972,8.46368735818447,-0.15106961522223022,4691.525747224171
4,-1.7383434092074062,8.740412179582453,0.06001737488767219,414.20455055682095,-1.9632301724345,8.793975667744716,0.012286963472081358,440.817291039996,-2.087349027284931,9.046905094086998,0.06347920849432485,421.2353360955469
4,-0.24464066233375387,0.3229737268794792,9.611011224891197,2785.080491655314,-0.28752592175723596,0.07234213473385144,10.142045272573188,2786.579716422197,-0.32340944202036365,0.09837431435617612,10.208134770846014,2689.40598393238
5,9.660049700648205,-0.8640670186834577,-0.007676378390010362,16757.016947536646,9.339975209859464,-0.8000638102057721,0.00029462018161038677,15415.631179083866,9.78099968812336,-1.076764147077239,-0.02597371517932608,16732.00188047312
7,0.6821244962453848,17.18892147873472,5.152560344599935,800.8440031152032,7.534408025562939,9.675751547349487,0.31318349241792254,790.9852199184602,6.779587511503563,9.509967924819458,0.19343763660587635,803.9922143526803
4,4.325765910132808,6.610153307347253,6.297538305419489,5175.967190376236,3.033825852958738,7.813970660579728,6.066996592948691,4887.367596572971,3.191103739782155,6.985500330595048,6.223359033660275,5048.918674587119
7,1.712969328275836,6.877226858367925,-1.082741608598543,1691.4167220057234,4.659390887237113,10.406990231793554,-2.4622376770048966,1756.1922131104914,1.6874696730953125,4.958217052848018,-0.16008012231775545,1730.0839504642422
5,10.24576619350898,-1.0191617648105136,0.06839980655505255,11502.66055151462,9.952709913985531,-1.0931028705479906,-0.027957882184741552,11409.007318232701,10.246953602479573,-0.9750188347651221,0.0915712071948147,12007.876386951973
7,2.4091375126372023,8.386535979613587,-0.5678087590328076,1284.4784400549552,2.3133764912280093,8.24067950651566,-5.357705594898095,1255.5675093635914,2.359686463234082,8.586446473841528,-5.914172294647038,1269.1802223469015
4,0.5020581988681445,9.975928389528761,0.024322792308785115,1371.9801555404335,0.2982663669594865,9.628899536260207,-0.02078119614769933,1259.5807199432502,1.0009298029716451,9.29960594908428,5.208242552165787,1301.0431810481923
4,-2.238589391880024,7.889986302633673,-5.7725318617683605,5002.152995793393,-2.363614500457779,8.482306457953486,-5.142809028992706,4844.757173812526,-2.6395287180306073,8.145709053299296,-5.485750727070643,4683.655531008991
7,2.7189508318088214,5.316806308569237,-3.583851565653717,3546.3212735571065,4.323176201410862,10.149389436048768,-2.4712130602667157,3687.3972669631694,5.057799426296649,2.0783524628893923,6.258520167459714,3893.4014032481814
4,-0.19003926702429086,0.14623458450107776,10.100839649767687,7376.277826535192,-0.33931375318507434,0.4100469130462671,10.28748875292614,7688.947049216712,-0.07607144526182671,0.09942619547136386,10.070629642217831,7728.191079212536
5,-7.745517770725253,1.4036007819833418,-4.406607822449133,1345.8120426944456,-8.059631002780117,1.5058379763976957,-4.675630875533209,1376.8829506536854,-8.103423586011266,1.3668676775375252,-4.598386601888333,1384.1517900970657
4,-6.645606303580938,9.484927436326492,-0.46822291606473093,4335.85498407763,-2.00819566200171,7.652999103715294,0.41905168043561536,4519.983598523481,-1.8306779643718816,7.271458384713731,0.37909495479384686,4186.469654859116
4,3.5829434291159146,8.479592923340034,0.26051868720000404,2734.1549356734567,3.9155274309920487,8.86682476255847,0.3103496262361246,2789.3415638372485,3.8663938326850875,8.681422192819891,0.15209306682206364,2554.480892297205
5,-6.800667727856147,4.976307747718305,-6.5826156391350645,2357.2543009403435,-6.84644600404717,4.475214426447369,-6.918068318265823,2580.067548705036,-6.597603789224139,4.47214581351996,-7.502581801487334,2446.9516138965773
4,1.9949262184311665,6.616263793737006,0.1370003933642714,2965.0500661981214,-0.5764611691061248,11.226965408653182,-0.1383913006276679,3015.307060349005,-0.5974125766189528,10.725442583972688,-0.002832499954238198,3180.4534001520274
7,0.11586122229873058,9.941129613629142,-0.10041575031583783,2440.085558147713,0.37029307139562023,9.991361345224043,-0.2013432225213096,2371.1406929897444,-3.166970396829904,8.612827673471736,-0.08089664726922113,2559.0801583639686
4,5.153468882773613,8.144624516196478,-2.611077078518488,2596.90290886237,7.738634139451414,9.113724830697787,-2.5357204451508024,2477.021479763837,4.876495604306429,10.207590211957,-0.2121860024880346,2468.0361467926923
5,9.37131435227089,-1.1698901474175905,-0.08141761323585985,2416.485942623003,10.131259168463586,-0.886733116836029,-0.2000484226843004,2401.584361991495,9.320007026313949,-0.9773547734686187,-0.02648753118040389,2265.776199542065
4,1.950538728617941,9.431106238719993,5.370098836040454,84.8052578313593,1.8713374627421155,8.857187497659382,5.352574996081086,83.12248327646023,0.6925239480207038,7.584996166286519,-0.07804353732114255,87.35961098858473
4,-3.493439135938876,8.924905032615296,-0.3552320580251995,5434.134075141605,-3.693455410165713,8.392046108986934,-0.4181340526974587,5182.7469993197865,-0.7863239944582338,9.699514566074518,-0.17552400388381853,5380.931998167749
7,5.009736470033563,8.380385805926224,-6.519582178241637,1532.9319029635549,3.9068402931442345,9.740146068995724,-4.238493923849566,1459.6821856372624,4.166879123863926,9.982103071327101,-3.749656385157631,1504.278463613198
4,-2.096013549067725,10.380364227233,0.26269383255760576,11.578966582242051,-1.6651132799113857,11.235787039767228,0.3520734270659764,10.937319727465942,-1.5905796671277075,10.376670745367598,0.3019724844137739,11.052721150770852
7,2.239235478940242,7.90707853220395,0.1171424430821044,1206.891943182746,2.3626715807480654,10.518104900230373,-0.13295262014332357,1177.5307428936912,2.4785938665173086,9.959083659866584,-0.04771421267297705,1225.801403452034
5,9.395762774810231,-1.0460643757460915,0.08061728522906837,6440.742362163862,10.194751046603123,-1.11746670743038,-0.1334765446534895,6721.784452365528,9.684936435033693,-1.205690797199713,-0.1507699731785496,6518.382695791539
5,-4.706953893885528,5.110438517713551,-7.328948402705508,617.2121274307096,-4.388256129959514,4.608081708244096,-7.7535651451477765,638.3469388558333,-4.589135325204113,4.703035918028747,-7.6239983916486915,644.551958873876
4,-7.358827554222351,3.695585511636644,-4.31132906212469,3454.0954528313587,-7.688029547686374,3.701781664155431,-4.718528901600732,3671.7986103966446,-7.290905287138746,3.7645994883999965,-4.393693466932619,3645.9333438290596
5,2.551192605430089,9.729629003229379,0.3240304760728908,353.43217128337614,2.421994942814576,9.611192637280853,0.21224589852839287,354.61082365986124,2.333378960507349,8.980588878047628,-0.09578312185327115,356.91397471725804
7,4.927976748537745,7.862919767396201,0.02263432370870259,874.1119797462842,4.528375407818221,8.50740990741366,0.06470865896855356,857.0302090283175,4.561260852561932,8.028290312967195,-0.04740939998805966,785.7943355225859
5,-3.221391037938325,9.480999076636206,0.15412924604490108,19.706458715822684,0.004978341528087703,7.890901401781275,6.244327836916946,21.772038928706262,-1.1419694792582078,9.443677783568269,1.3692811736748258,20.417844973014155
4,0.8264796841572588,10.00613392494566,0.18554902034185422,2397.521894382629,0.9358025084470967,9.949388947489467,0.3562853819976723,2241.208352222478,0.7365064632374753,9.880552452379149,0.27270560223605445,2217.2162565357676
4,-6.301021168826154,5.178219930466526,-3.9716244656688433,5013.801509163938,-5.087551848738341,5.288661058253276,-6.185037563149367,5058.010008828031,-5.41539112965675,5.392800741410492,-5.908869858453461,4899.445914239927
5,-4.479282327382671,3.529216712454813,2.817095417379222,387.3273706754504,-4.4477956479566005,4.016053447945781,3.2386264039706236,372.20278774638945,-4.400871759867767,4.130868894661175,2.9983605294168765,396.42879518372973
1,-2.915487885450373,7.721272738167828,0.15087841517364717,773.1941576972775,-4.566786165194332,8.04314226646716,-0.32792188144901535,757.0876011916107,2.0441543927724877,11.854441216049237,0.14057893525163911,790.165137347845
5,9.910329357611236,-0.8924485336943415,0.09220276912262824,10187.245837640368,9.796226591524617,-1.133606465807219,0.27022161223368973,10101.989735836582,9.69900994951763,-0.7419328865350115,-0.05582637074908355,10056.364723057262
4,6.44898171389882,7.9105164123169445,-0.28995697667850573,2477.185071950324,6.877832984710181,7.152185539056655,-0.2737429131312375,2537.2480223405587,6.077994855194338,7.891960861155873,-0.31931503356294283,2517.385580913995
4,4.067222696051803,8.488934825675921,0.01983472461976643,3357.290555221646,4.349929897112196,8.705715229317105,-0.09834186120078021,3257.56429160063,5.324884991282907,7.23205593561891,0.021624934370943618,3239.428513409107
4,-3.758202313141487,7.98444818612363,-1.6512175861239777,3212.295647879662,-3.543717526860327,8.324906830044368,-1.5580388372436793,3303.929623268097,-3.808868268280142,7.984112897477529,-1.6036277069373015,3293.452666506969
4,-6.151735594744336,5.316273001822955,-5.756748675344195,5930.6662994258795,-6.033770734418327,5.7037424198217295,-5.5174969796204065,5552.869995451482,-5.884580680234541,5.8780794517494686,-5.9254030704219165,5776.289758286074
6,2.030553148940001,7.79760318999504,-5.573017752011732,1055.335350292892,2.3391696304393115,7.455551600871852,-5.990383026991285,1051.561838098062,1.710764449443726,7.619293767750602,-6.005330519219827,977.081642068824
5,-4.374972404620602,8.687267026154844,-1.5024747829736553,1449.938071590105,-3.8868827796123084,7.912608337602931,-0.4271465721688334,1383.938115441282,-6.5535430049152374,8.899386792728226,-0.3380951308461249,1392.4787975812098
4,-4.908284522880481,8.528149099136495,-0.01169880471596327,2383.69661655434,-2.1559040718893145,8.665446774239628,-0.4043394693024884,2369.5463047698604,-7.254213866219213,6.470478656428591,0.5029083289622658,2425.500213942258
5,-10.168299979920505,2.8311913240105597,-3.49648662046627,569.3760555502772,-8.930103909157856,1.0436713128104418,-3.64879450889578,614.3667061002287,-9.170182388356084,0.9019526791854069,-3.7647278097184707,600.500801586357
5,9.552049664277888,-1.0003805427037695,-0.0591126840308739,4794.372436098456,10.11995945358976,-1.0414592987685551,0.06056867666355526,4897.033555321288,9.844241082236488,-0.9117126550599881,-0.1603797849607718,5085.379802854658
5,-1.5571839589008323,5.670126935111088,5.533825196538702,10.037221323219738,4.080015423835781,8.863313142356962,11.725887718682449,10.162177112733268,-5.940541206965589,7.975178322235205,9.114879885297313,9.665146143189373
5,9.2998081740832,-0.8906928521690494,-0.09188618589598824,2647.270483049039,9.72384156786537,-1.0831142245175722,0.09146195870315503,2741.6353160784724,10.44655186048546,-0.9465653336904107,-0.08230189822302565,2647.1451894519987
5,-3.99466115796276,4.865038783170616,-7.217687964903266,617.4718049494662,-3.9561286703257763,4.988960012553702,-7.28458915737625,634.0383594401225,-4.515213748025594,5.084894344237178,-6.898956312821267,641.2213552737846
4,-0.16238588938089932,0.2300941061831889,10.078685637013502,2201.3156553995464,-0.15019620948063264,0.06716989679376624,9.60956652968804,2347.3010775074745,-0.2300622751989713,0.38091839672481614,9.892421298891678,2378.3577381205137
6,2.702188181674474,6.876206205567228,-0.0877849274921295,2.108608725555638,2.4827219328971455,6.562195364527901,0.027965917901916583,1.9063813171728703,0.46020739517965464,8.373735256567128,0.6249781576598404,2.0350722704791915
7,-4.8742877029752565,6.925496813537378,0.900677051961841,1847.216960998256,-5.564872957038695,7.356241472926026,0.7905147423943519,1787.974855966472,-5.734819360446611,7.071973484143242,0.8395053516455647,1795.4019456471403
4,-0.16029288494509086,0.19535998919393494,9.92925681830716,2604.3025537954863,-0.3114448419564997,0.2843820240874597,9.991375520351887,2715.601776937023,-0.30039036604626757,0.33668529156556565,10.258387018802715,2755.2329251010856
5,9.722078486995578,-1.0332093483096527,-0.08152280116243119,1805.4235263040487,9.565523234212034,-0.9750362440899983,-0.056588055229798206,1859.2870315567075,9.69898653613115,-1.2890461901063912,-0.03932901901383774,1927.3543062903807
4,-4.839014108022702,7.209664077055155,-0.4913693053590452,11288.258390400144,-4.727329163584288,7.5714508905098326,-0.5923017682311666,10571.024678440355,-5.223370673826692,7.6072691872946665,-0.5176307161039165,11253.295169281579
5,5.6732427965422465,3.984542209216215,-6.587031123808396,13.591969222399355,5.122693368416893,2.592508990042953,-7.910101976704001,12.83310218764634,4.804304929459012,2.655964759194378,-7.930931135445529,13.880823260403623
4,0.328962734790479,6.897137926380367,1.5098319806759715,2770.6469276194744,5.78243439495221,9.497087433830055,-4.319668140660188,2575.241479152263,0.9857326231040161,6.296831597923127,-1.8102008408865813,2735.9741539235974
4,-5.647684943246752,5.952824303919742,-5.550945438566877,6930.222056474956,-5.703467180824521,5.718912440052875,-5.66472813323795,6923.665130070222,-5.492859794591946,5.65125703543595,-5.443950919492018,6651.301118001248
5,-1.6195533710611523,8.19571480789878,-0.1689503915312041,32.05938975829166,-1.5504487961921116,7.867365746053971,-0.10042581755054861,32.42047418601284,-0.5993112277358003,9.579283517603907,-0.1919415326349598,31.602995773270408
4,-7.163714217559344,7.024273091890701,-0.7377200826290397,6396.545618264166,-7.7897572999098355,6.578584589901405,-0.8084284484204315,6235.802625471763,-7.447883667200912,6.537509414641139,-0.7787477638271589,6438.229065794278
5,-5.9084730265070915,5.346104365101121,-6.770477488328599,1099.6625523298878,-3.3566755987217936,6.638731804247419,-6.794620365989013,1088.1814951116812,-5.022872900014464,6.292070804950657,-6.4772518932466046,1062.8684643135437
4,-0.11742755305508275,0.40889558517072766,9.63328491664979,5426.75774872772,-0.13731808525797057,0.3330869643179452,9.498077341296884,5735.72243255991,-0.36089798190018096,0.08896993534172419,10.412705934382599,5445.662167886382
4,4.0676386438486665,8.917824302129855,-0.2508714761054614,5945.435055778698,3.923298110867335,8.51424411879241,-0.24779869301746332,6271.07935557778,3.405689205550639,8.140658614883973,0.06819315370389195,6190.450140090874
7,4.392132016583576,10.036321048004268,-0.6342412020147543,48.24962803603691,4.673173740285157,9.939967182785658,-0.8259781655411376,49.38752799328589,4.444318900768153,10.342743079999053,-0.5681005456072704,49.92908446229495
5,10.011576800392215,-0.9924730425779265,0.04071141769284208,5821.615918145569,10.43012329014284,-1.0228076214987227,0.10324847529533651,6103.191942794292,9.451807763650057,-1.2633762601054155,-0.09581783500137103,5849.643407797073
4,5.121056936034866,9.853749275092559,-0.13911403437916692,1828.1612586207245,3.16980921763709,11.089751413521062,1.0509133178553391,1847.2403727835895,3.190631810769957,12.13556188696689,1.1808384304218258,1845.936921459883
4,-11.011483916703583,0.49866337260226606,-0.5750253074171039,2308.737201132077,-10.083183479552993,5.054741960399288,-5.653879671722167,2084.2765421425174,-9.577271202105251,1.5148503946182676,-0.5624214396669736,2315.2336871191937
4,-1.826048235409303,9.552726408287946,-0.08042065988762728,884.5262757534249,-1.9917198010701367,9.925447544409048,0.22464195969262912,862.4937897265822,-1.7265011010903357,8.53239685950565,3.73026109150676,885.6873328371581
5,9.31097966776725,-1.109713746767335,-0.05787602749712413,5709.870588080249,9.548632882975202,-1.1175287541550898,-0.0012331527389467455,5830.77089849252,9.48532011684766,-0.7131260824156481,-0.07585403683854533,6272.609217517535
4,-5.406855855496292,7.790511415763079,0.3888821420010119,4344.043699949654,-5.336362034754497,7.603157728809935,0.25919034773114463,4761.0749899543525,-5.432522650906188,6.767078368440452,0.10188930681137648,4525.303088827366
6,5.989393845236397,7.6294341237816266,-0.10755806317714538,639.684664475071,4.113078535229294,8.828361178892864,-0.18968750277918855,660.3811754945847,3.207024124707755,7.751278778213047,-3.9958716041238946,628.6720941682585
4,-5.5004996112243125,9.530024073167064,0.38685064298323857,4829.539940848044,-5.499018190837777,8.681374105550402,0.03556132671908031,4723.970332495896,-5.394339332691068,7.528655772765595,0.6305516305187714,4593.403208836726
4,0.4428670727972151,7.67465279135629,2.285688163421323,3504.0754906875927,0.37551179781836697,7.7734048397650515,2.2347435802177564,3369.2912421468004,0.33619689315539925,12.209306958295027,2.3693618184758622,3457.6026240078572
4,-3.9547483965706487,8.70979800447146,0.14152109355154588,1848.7362995676629,-3.5775577134273564,9.456914577904174,0.1448153935417698,1748.740479243472,-3.6896739021643667,9.688320985812018,0.08026180388751117,1738.2380511865108
4,1.6309224851766904,8.36474580353924,-0.10596067388207119,6229.743975832903,1.679789933712214,10.107583692288829,-0.14358511969265728,6150.876121815057,1.7743773760322035,8.954664039685138,-0.02595286039966309,6121.038868794759
5,9.423181122639365,-1.0923469934067913,0.0164003483728636,6827.96188252267,10.352565273717557,-1.0268289890468643,-0.13994186963254635,6519.152678674713,9.505555994806953,-1.2320664622738247,-0.08931003481236147,6512.2414181533195
4,-1.568760512654075,8.693555650067376,0.17191212779499845,758.6895992313517,-1.3984950073973756,8.944238099320042,-0.34316748832570926,830.8886697697245,0.6187754343556432,9.399716415823105,0.2819762205859504,756.7048610420834
1,7.865716451570488,7.952631788211048,-0.25852324798926735,30.763083914440315,7.517128767684886,7.590094407969296,-0.03795509847314598,33.053790527879315,6.121884036806821,6.507534641110118,-0.5545672236500632,32.8077125165236
4,4.29124178812017,8.112461790247925,-0.5969066286314216,2529.210277911557,3.8496871580367293,8.256468422245105,-0.5190800560105757,2549.170858878842,3.5284488033569694,7.58210325081135,-3.528432811434175,2594.046096784034
5,9.503346980190077,-1.03272119313067,-0.09850063118121861,4329.607061304299,9.776518794217099,-1.004150760129676,0.11065691260909451,4567.8018144371645,9.55617232024707,-1.1778228341933041,-0.1472411434815741,4304.743963834257
5,9.491878888007413,-1.2099439935235135,-0.05767867864502385,3742.0107373162264,10.014614153373401,-1.0553614818629788,-0.04179006118021752,3718.7303703226103,9.273434624385587,-1.180003465541254,0.16302949355292615,3943.7131215970458
5,10.37587284586458,-0.9542281957309628,-0.024779136434497213,8198.909252008643,9.385822212934833,-0.9619207244998911,-0.02528742499547766,8646.409090276667,10.037375733352166,-0.958832519586789,-0.05740114077558331,8650.377418122302
4,3.763591352351187,5.161490355011727,-0.30001380371539543,230.16184231416813,3.601802910570347,5.615054804768945,-0.3519638014463793,247.38358888099148,3.682375869662665,7.080731063717138,-4.337394563979982,232.30159285506275
5,9.671919635491935,-0.9377576096773704,-0.010418745649826597,10501.987546966353,9.434877259116574,-1.1144721352794318,-0.08232879512123638,10080.710895419012,9.029686051536938,-1.0026501132555357,-0.08791878476814928,10551.081040644873
7,1.762832996713025,9.985685643084452,-0.16623050666480374,1534.4615987443483,1.9146363790066667,8.772092308428899,0.19090387308693846,1617.6824871699357,1.9032407175345523,9.330041579885137,-0.12129244463992406,1632.6475079344832
4,0.47031226288192546,9.864963509693585,-0.19659146476153697,2944.967593098775,0.4330988468528842,9.42710823094765,-0.16385833866791566,3046.193135722791,0.5371907456917477,9.150670852625879,-0.15196034324510557,2884.0875845678897
5,10.239109381099452,-0.8991364054433626,0.07005420424606643,9842.866103242783,9.812437262983915,-0.9695182362348854,0.026745348776888056,10129.526635050714,9.943557843203127,-1.0387882319117283,0.0313642936943839,10490.558746449942
6,-1.6990741292086708,7.677327810126898,6.021131194400542,10.482246705031985,-1.1313005539320444,6.949125013147961,5.696563443492584,10.192797117124707,-0.9663963195231734,7.29181084198272,6.268337225066942,9.806838865344048
4,4.270835918243376,8.00377046382607,-0.22198356869468677,1470.822580786033,3.4113186753453855,10.432517526090432,-0.2811508927464471,1476.05782069765,4.196451780195042,8.996497035269746,-0.06329214864370865,1492.6192282286731
5,-3.755649699913232,6.76214472264027,-6.198796627387094,2874.3935728283645,-5.0377780655525575,6.011764826504702,-3.5940708114890008,2773.2080401105363,-5.318375969511758,5.801773356779235,-3.4163010233769113,3032.8286959008587
6,7.004332313383731,4.84684029382621,-2.458099527230523,1473.2444394580207,7.581306087008755,4.040594184842504,-5.2769607817974835,1444.2026804761417,7.256897749149114,3.1672292200302663,-4.966152180088378,1353.332714531842
5,-5.518076204408936,2.716552089183843,-7.884581041650883,2103.7669058682623,-5.478018498648878,2.0739080432273975,-7.946024746388046,2016.5608751149364,-5.45424729366858,2.4639924249989607,-7.458631445719673,2108.355677686619
5,9.970391851745871,-1.064481363767296,-0.010083962509767277,3045.129093268866,9.978272255109752,-0.9619884891153597,-0.012588752067211715,3036.951757415634,10.336023403209868,-0.8929212503543582,0.11902231646548683,2831.6028456469885
4,-0.23641427101949392,0.22578625635377933,10.125807360835477,2726.99685397227,-0.24023326183875132,0.15914806888991895,9.76911359908475,2631.0926515082433,-0.1007585710683526,0.37702286412108726,9.316950125826784,2586.2136999371014
12,4.483560657402455,9.251617952669987,0.4134869552066116,2.552644259121688,3.8407109405754354,8.556212460950174,0.3400836140323189,2.9312194176199435,3.6926995967303284,8.518461903411541,0.17097924814487628,2.878588567136645
4,3.6521608241551475,7.789507807932973,-2.622100184252486,5398.4946198911775,3.723676830246391,7.910297293847982,-2.6935633196482667,5304.131839824643,3.6618283549589123,7.780334612026271,-2.780442169087752,5353.550334359051
5,9.388027702717274,-0.9727256668121368,0.1156255455895214,2759.830056231827,10.211122305842748,-1.077353730104943,-0.10210671079940002,2583.2480874891544,9.748929088294666,-0.9716160922385785,-0.08676667343002899,2686.4973943022273
5,-4.955675664184712,-3.5247093869306854,-8.141506209555036,2491.7035990503764,-5.3451596594224196,-3.3453419069015142,-8.213064618002685,2284.505345494267,-5.021920614128453,-3.3816371584289526,-7.76370681465288,2416.7136760547114
4,6.103129071789752,8.014128591309928,0.07232938125112172,1143.2232546996108,5.192821889425335,8.325777143532065,-0.058026222213381835,1157.7447702504824,6.3293226173139665,6.69797345392256,0.0022241148268347753,1220.8948719300818
4,-2.750572397533045,7.178092466937056,4.914607841167031,174.27042863687475,-1.3715501873678704,-2.014398515035419,6.9068731078737455,194.89707988295115,-0.4468365341742272,-7.532738671028621,7.610447544486656,181.4986324847665
4,-1.0309541748520692,11.478906889223818,-0.02998114191203618,5209.415215389558,-1.3858880349175369,11.006852339994262,0.0776074197355623,5495.272343888709,-1.2840422242380312,11.90727740761004,0.01407966075459283,5151.39965012157
4,-2.1643897278490543,8.926156855877174,-1.1422631722038574,8092.41456515421,-4.6373940281551675,9.46969697460442,-0.09584024852222127,8607.535144290567,-3.686246714214289,10.27260630144372,-0.3449898147905873,8997.855389780827
4,2.0031424945225194,0.6801406898103685,-9.34129792161516,1214.694114688574,5.001417187719995,-0.45122918918295846,-9.296607165056095,1229.1059264669273,3.9602624980184387,-0.1760880966056847,-8.710994352682569,1328.4404232541794
5,-7.901982924066515,5.936761811245033,0.1585286338144659,145.98008711903836,-9.38599033710205,5.593976545707897,-0.0977244969256711,137.9402293429771,-8.715629750351393,5.977677992199204,0.13873371696783712,137.14635773730373
4,3.2007454883172577,8.462138356515734,-0.5000597419128584,2845.3319794308786,3.92858066836795,9.097381825960554,-0.35303557472914027,3056.6895177563306,3.930721343598403,8.07100131854146,-0.42306706875724737,2944.9732830681473
4,-0.9154627717356734,8.630236004936215,0.06375083985038241,583.7416218300017,-1.3832814655624903,11.061432167356953,-0.02613389488221353,567.6747481698392,1.0819108389396583,8.434744630392803,-0.007650201154994692,597.6385064163894
7,3.982189301920867,8.953956356984623,-0.15084212514430373,1387.489055517954,4.162473425482172,8.977030381384521,-0.26910880920226377,1296.005854546266,3.953351227559238,8.344731165030106,-0.11920844656061658,1247.1976116433746
5,-3.3294963069557038,11.118902433833425,-1.5877483230978144,51.615375251886874,-1.6539900125139309,10.700125494696318,-0.49317965033111444,47.92635852033895,0.47763529522326936,9.953836890022359,0.24778727175759138,50.77095526568046
4,-0.0039211933649810765,9.048078453783416,2.098195002300434,701.8389238409877,-0.003186929393687867,8.68942099917726,2.0307737375324386,722.9961665248508,-1.5300744491050595,8.236640977537453,3.4262609691426182,712.8101673133666
5,9.760964156970129,-1.0128782193829498,-0.057980556019185996,9082.711939583662,9.524531930052945,-0.9749245041775256,-0.1752240236605098,9528.578541581015,9.884979542124155,-1.0584423524851079,-0.062040922325676394,9038.938755898505
4,-4.654226914426447,7.9074775713057655,-0.5351763522550295,3391.3783691036665,-4.273797661608117,8.644269953145212,-0.47143539089962033,3416.875575052441,-4.238599158334504,8.43245965845944,-0.5165175894035829,3309.109169050624
